"sample","file_size_in_bytes","total_reads","GC_content","read_mean_lenght","total_base_pairs","read_size_std","maximum_read_size","minimum_read_size"
"mgm4533028",5922332,19070,0.458566856995764,250.975144205558,4786096,0.216843729448576,251,245
"mgm4548730",9406748,50151,0.42727781894536,138.418296743834,6941816,26.640396605396,294,50
"mgm4623133",2647923438,12491822,0.407521468479417,165.304562216785,2064955167,85.2380685535436,538,50
"mgm4550586",1464410,7157,0.50958928290476,182.054631828979,1302965,68.7119525931239,309,50
"mgm4563021",3832753,17432,0.472647073787163,149.964490592015,2614181,0.769565651578046,150,124
"mgm4486533",7912446,52507,0.419137459633926,92.309444455025,4846892,8.75511275284448,96,50
"mgm4688631",6216587521,42813453,0.470972922833465,99.7166143081241,4269212580,6.52319108102402,101,50
"mgm4533717",10992514,41072,0.419257725301191,209.020938839112,8584908,27.722780721309,294,136
"mgm4533029",7011016,22575,0.436966495093259,250.993798449612,5666185,0.162346073189579,251,245
"mgm4548811",63623167,345427,0.44045682209328,135.489848795838,46801852,24.255935396877,294,50
"mgm4580329",274451429,832504,0.432068327254499,278.84141337459,232136592,44.6701475337674,301,50
"mgm4550588",1470227,7278,0.509331751377832,179.499862599615,1306400,66.7565428086788,308,50
"mgm4626020",963245338,3399775,0.402467180268724,229.653082630468,780768809,56.2182275405958,300,50
"mgm4563022",7812546,35555,0.461537220007991,149.863900998453,5328411,1.57366465823347,150,112
"mgm4525805",707748873,4429565,0.454673137253278,94.7470166935128,419688069,2.2008579583167,95,50
"mgm4486537",3240754,23495,0.542252181080165,79.6280910832092,1870862,14.8180269575086,96,50
"mgm4618723",359871683,1110884,0.521210442275162,272.689288890649,302926168,116.394414544855,494,50
"mgm4466812",18329410,48172,0.574092772259875,349.182180519804,16820804,110.956833751869,622,60
"mgm4553004",55997253,147809,0.510883024999228,341.306672800709,50448198,531.581501873105,59848,109
"mgm4665267",1639999348,8049979,0.506290384126732,159.627852196882,1285000858,47.0760825058691,294,50
"mgm4533718",4812162,17851,0.426869630686722,210.640356282561,3760141,28.017999847035,294,151
"mgm4533030",6024472,19400,0.428722974908885,250.971907216495,4868855,0.271736853830535,251,239
"mgm4550589",1651863,8227,0.501338921718074,178.297313723107,1466852,66.0578651907759,311,50
"mgm4549010",42697466,226486,0.44640250186122,138.925032893865,31464575,26.7544126194567,294,50
"mgm4637835",2988956749,13617216,0.616420803100266,160.947417886299,2191655754,14.1863621529691,190,50
"mgm4486539",4289454,29561,0.50914920594557,86.7356652345996,2563993,13.1359170193124,96,50
"mgm4533719",9870960,36749,0.421985073549676,210.011401670794,7717709,28.0846664589361,294,151
"mgm4580330",231434887,836098,0.43133050727138,227.114142122096,189889680,60.0439063036741,301,50
"mgm4486540",2495590,17660,0.51039617170284,82.9727633069083,1465299,14.4141041806961,96,50
"mgm4549011",14432811,68675,0.443456827775506,157.558427375319,10820325,34.4774207464624,294,50
"mgm4533720",12492267,46091,0.41976454031365,212.316482610488,9785879,23.5605121767507,294,152
"mgm4486544",2116961,14463,0.457453086923277,87.984028209915,1272513,12.0995207720469,96,50
"mgm4549012",19277364,106355,0.443404376122242,132.481782708852,14090100,25.0547159472805,294,50
"mgm4533721",13600767,50178,0.421939928297502,212.330124755869,10654301,23.6460715957875,294,152
"mgm4618724",389865760,1232967,0.654643903274499,264.910682118824,326626129,118.201419245211,494,50
"mgm4486613",740304,4920,0.417834952035324,92.0180894308943,452729,9.07180503431435,96,50
"mgm4718365",4044888396,19372021,0.475301756548625,163.650002341005,3170231282,44.7626085262898,294,50
"mgm4549013",163512308,812341,0.44138868855419,150.504129423481,122260675,30.0968612853074,294,50
"mgm4461444",14049388,39012,0.413824224611266,279.02063467651,10885153,96.299350925577,482,64
"mgm4709417",2490528138,12747516,0.556981796107569,148.606876272993,1894368533,42.5126074147167,294,50
"mgm4580331",3442863,11796,0.453802872297428,241.836130891828,2852699,54.8904006793142,301,52
"mgm4533722",3195277,11863,0.422588437494249,210.702351850291,2499562,23.6819249835265,282,134
"mgm4550590",1179188,5723,0.50703356108674,183.464266992836,1049966,71.4062777032512,308,50
"mgm4486614",529372,3606,0.469260243708792,88.3691070438159,318659,11.7999546267968,96,50
"mgm4483800",5817529089,40108135,0.476889018326865,101.000002518192,4050921736,2.51819237430782e-06,101,101
"mgm4580332",3093136,11799,0.462785394586742,212.70675480973,2509727,47.3267218881317,301,52
"mgm4525806",570863827,4257624,0.456288370796893,69.623727459259,296431653,20.9907753978509,100,50
"mgm4533723",17889917,66154,0.422462214962103,211.670208906491,14002831,23.8480984554382,294,151
"mgm4550592",2394684,11913,0.499904547758565,178.520775623269,2126718,65.5995456084295,304,50
"mgm4549014",13045073,66739,0.423109274822136,145.839119555283,9733157,25.1305916927769,294,50
"mgm4486617",755606,5690,0.536928769701358,74.5200351493849,424019,14.7199324185931,96,50
"mgm4580333",324188501,986512,0.437479840233175,277.814066123879,274066910,45.6294342289923,301,50
"mgm4620728",3387059397,11559154,0,168.394655093271,1946499751,12.9624713786905,199,130
"mgm4533724",7591189,27840,0.430077326047492,213.674820402299,5948707,23.8060102945461,294,152
"mgm4629617",998114263,7233999,0.553358590537586,96.5050062904349,698117119,10.568232882842,101,50
"mgm4533031",9365868,30159,0.4973619811109,250.974070758314,7569127,0.202905578876107,251,245
"mgm4550593",2750044,13724,0.512272082006653,177.904255319149,2441558,65.9559162348525,301,50
"mgm4549015",10965906,58946,0.430810413241529,137.239168052116,8089700,23.4011865631605,294,50
"mgm4530477",331227567,677732,0.383938754691025,338.084028790141,229130365,134.243656889527,2039,50
"mgm4618725",396110890,1222931,0.634252549968303,272.523532398803,333277476,119.253095971047,494,50
"mgm4533725",12716046,46987,0.422338539152865,212.009108902462,9961672,23.9237494895953,293,151
"mgm4533032",7111969,22902,0.477612680414721,250.955506069339,5747383,0.268434775687899,251,241
"mgm4550594",2313108,11906,0.510243687932867,171.902822106501,2046675,63.897828514808,304,50
"mgm4549016",10801167,56064,0.477573503759342,141.876872859589,7954185,31.3806092962022,294,50
"mgm4533726",4465065,16524,0.425037470321989,211.536734446865,3495433,23.9058370785738,293,152
"mgm4533033",5135898,16537,0.460188536551695,250.988752494406,4150601,0.209990791950412,251,243
"mgm4550596",2015678,10361,0.490145029908564,172.161953479394,1783770,64.0987976177408,311,50
"mgm4549017",53824661,268260,0.424436597904985,150.373089539999,40339085,26.9717257766881,294,50
"mgm4533727",11317141,41525,0.426484977661382,213.553931366647,8867827,23.7219245749801,293,152
"mgm4533034",4149792,13363,0.449955794103396,250.963481254209,3353625,0.292176724770989,251,245
"mgm4580334",271715839,992075,0.435848117589079,224.238292467807,222461204,62.2023256009792,301,50
"mgm4501142",24573628,191335,0.572414235546183,112.261212010348,21479499,20.0615581249082,189,50
"mgm4693524",18066093596,90696675,0.477475043098198,155.125112513772,14069331914,28.8154025957474,294,50
"mgm4533728",9260402,34990,0.44925342296695,206.104029722778,7211580,22.895780118743,291,152
"mgm4535764",7735542,24989,0.455526673568369,250.985753731642,6271883,0.204860594877484,251,243
"mgm4549018",2621792,13297,0.435552340766707,146.702790103031,1950707,25.3673019881971,293,52
"mgm4501143",26634381,193522,0.448997652515334,121.252963487355,23465116,21.0124827726778,192,50
"mgm4525807",1314585191,8227173,0.457599163992343,94.7559655060128,779573721,2.16154193857695,95,50
"mgm4533729",13797915,51984,0.448041784396481,206.758367959372,10748127,22.7288794234843,293,152
"mgm4535765",6270663,20258,0.441188706170222,250.963323131602,5084015,0.266823832335522,251,244
"mgm4549019",133328723,679459,0.421231276231276,146.199508726796,99336572,31.0910993927769,294,50
"mgm4618726",378152056,1192266,0.633910659470546,265.857622376215,316973004,117.598635364694,494,50
"mgm4501144",7579061,82417,0.636572251013251,77.5244913064052,6389336,16.6532406367805,182,50
"mgm4533730",11934076,44813,0.451395184687014,207.64394260594,9305148,22.8345284716705,291,152
"mgm4535766",10632784,34350,0.513485836490279,250.96576419214,8620674,0.233790288379011,251,242
"mgm4675683",1814192346,11802238,0.573988279460573,100.227938548604,1182913985,7.29878574095539,192,50
"mgm4466148",11098651986,78693375,0.473960279706388,100.000001270755,7869337600,1.27075500729907e-06,100,100
"mgm4549020",182783361,904953,0.422081403849417,151.301665390357,136920896,31.6714493028958,294,50
"mgm4501145",20737424,182589,0.547215728994721,98.7903159555066,18038025,21.0549220076482,192,50
"mgm4533731",9061546,33982,0.451893897860739,207.995262197634,7068095,23.152098495036,294,152
"mgm4535767",7557645,24417,0.488436562996349,250.941720932137,6127244,0.286466535642163,251,245
"mgm4694757",1973538369,6314763,0.403975778941041,259.670532053222,1639757868,89.0828437768008,594,50
"mgm4533732",16658968,62739,0.449471450762585,206.951609047004,12983937,22.8682481804241,293,152
"mgm4501146",30915247,261838,0.529533475823576,103.109067438645,26997872,23.1195743047947,192,50
"mgm4581710",622193333,2140700,0.6150753645505,239.692038118372,513108746,87.4313142499921,594,50
"mgm4482593",2499761210,16184131,0.622534512475731,96.4029372352461,1560197765,5.94454583558583,100,68
"mgm4664547",1087047285,5552447,0.582459999520994,143.409613275012,796274277,21.1528518765211,151,50
"mgm4535768",8002968,25853,0.447203616378129,250.984489227556,6488702,0.217405570095779,251,243
"mgm4629618",891800262,6545500,0.550678234943924,94.7923703307616,620463460,12.2453103714581,101,50
"mgm4618727",319415306,972622,0.571927113165881,277.070745880722,269485103,119.091953910333,494,50
"mgm4533733",3433431,12909,0.447764567300964,207.022852273608,2672458,23.0740979985433,294,152
"mgm4549021",38107296,191504,0.429240384021948,148.657349193751,28468477,27.530344616465,294,50
"mgm4501147",42783184,320391,0.473963499496918,118.182389642655,37864574,20.1173478886318,192,50
"mgm4535769",6592497,21298,0.436126197202914,250.965489717344,5345063,0.297990198146162,251,237
"mgm4533734",6735437,25290,0.453935500989992,207.433886911823,5246003,22.9163293349102,292,152
"mgm4487624",110858177,265986,0.315458681186034,348.267040370546,92634157,112.314767459662,579,90
"mgm4535770",2656560,8581,0.441192802476679,251.002447267218,2153852,0.20343620642934,251,246
"mgm4549506",30683111,164703,0.438605084741118,137.375797647887,22626206,25.4619393891532,294,50
"mgm4501148",25599497,194268,0.459102154892088,116.452472872527,22622989,23.3498220421397,192,50
"mgm4533735",2480131,9309,0.454556890207666,207.514878074981,1931756,22.8620850249345,283,152
"mgm4549855",424632,2331,0.435611416938583,133.183612183612,310451,24.3861277853167,294,52
"mgm4501149",19832863,150519,0.511555223133986,116.503338448967,17535966,21.4828181164563,192,50
"mgm4533736",27452280,101925,0.43717657376411,210.632985038018,21468767,25.8513022401014,294,152
"mgm4552786",30964488,168666,0.43639255352729,134.80515930893,22737047,26.1919883778734,294,50
"mgm4501150",8534439,98910,0.625429541216393,72.0915276514003,7130573,12.8618387009541,94,50
"mgm4533737",12208561,45345,0.437803974809529,210.778277649134,9557741,25.9264658606831,294,152
"mgm4618728",406251918,1248428,0.597562111828426,274.072471139705,342159747,116.952820280625,494,50
"mgm4552904",9141682,42952,0.426028522879131,160.141739616316,6878408,36.5898597289221,294,50
"mgm4562962",654593366,2927178,0.420021522545087,193.355524330943,565986037,45.7489315145715,250,75
"mgm4501151",7831220,67800,0.601075785499985,100.74,6830172,28.6481891165689,192,50
"DRR125231",2431565246,14161489,0.541767346449264,99.7762469045451,1412980223,2.45244544481825,100,50
"mgm4533738",9802051,36650,0.438435283994262,208.866603001364,7654961,25.9921294043455,294,152
"mgm4552905",3811825,17031,0.436302476828413,168.864775996712,2875936,40.7191105738745,294,50
"mgm4501152",26644550,207442,0.588417109288627,113.240756452406,23490889,19.5040740479343,192,50
"mgm4533739",14898207,55389,0.437878561060225,210.209012619834,11643267,26.089425382826,294,145
"mgm4531574",17251157,69733,0,161.805888173462,11283210,7.83679611747686,178,144
"mgm4552977",6649880,36561,0.4366248618697,132.940756543858,4860447,24.7305588180165,294,50
"mgm4533741",2978808,11019,0.440592349760576,211.279063435883,2328084,26.0834235463881,289,152
"mgm4501153",44480693,383693,0.519700871023746,98.9603068077864,37970377,24.6218053132836,166,50
"mgm4552978",151511232,800794,0.428759294871019,139.713832770975,111881999,26.4373764150683,294,50
"mgm4535370",13456395,68964,0.48838956433021,172.822704599501,11918545,54.9085643331295,281,50
"mgm4533742",13339465,49408,0.441702449871564,211.164183937824,10433200,26.3613691704886,294,152
"mgm4525808",1048948210,7951181,0.459845759289022,67.5089064127706,536775534,20.1113369803489,100,50
"mgm4501154",41239959,352751,0.478586161966162,99.872079738966,35229976,25.6761610504137,177,50
"mgm4535371",24639172,111871,0.490404565864132,197.574027227789,22102804,47.835187516509,283,50
"mgm4563023",6895725,31370,0.451278256323891,149.950494102646,4703947,0.864791792317902,150,120
"mgm4559923",65381826,301124,0.339772778147863,178.394498611868,53718865,60.2133850489924,252,50
"mgm4533743",2183393,8485,0.46760807446597,198.593400117855,1685065,19.7654481359807,289,152
"mgm4581711",2360578488,8602499,0.477003295059585,224.313723256463,1929658580,111.179973251778,594,50
"mgm4552979",10468106,56935,0.432812105989243,134.91562307895,7681421,22.8910051890499,294,50
"mgm4563024",7077391,32205,0.462405190197647,149.87228691197,4826637,1.52675347308683,150,105
"mgm4501155",34254812,288528,0.542659957393218,101.808718737869,29374666,25.2945291499958,181,50
"mgm4535372",7065803,41027,0.488109274752715,150.245740609842,6164132,68.8476848578749,291,50
"mgm4533744",4206152,16383,0.463423289651658,197.972837697613,3243389,19.6270932111091,288,152
"mgm4552980",1710191,9054,0.43272543685141,139.573889993373,1263702,23.6196366993479,293,52
"mgm4618729",406320393,1291270,0.67045791465962,263.367746482145,340078870,118.023172390024,494,50
"mgm4563025",6266890,28507,0.451522746035723,149.949591328446,4274613,0.912155466469596,150,118
"mgm4559924",252199600,1025852,0.389150999271782,206.26487933932,211597239,52.4153693706123,252,71
"mgm4629619",863927020,6276457,0.584842433371571,96.1769170090706,603650284,10.889384922338,101,50
"mgm4535373",140216457,302920,0.442313642967435,346.651752938069,105007749,118.924248273066,611,50
"mgm4533745",11225182,43778,0.462442077429517,197.930832838412,8665016,19.6351675882357,280,152
"mgm4552981",21215172,116445,0.449829483723119,133.391970458156,15532828,24.7452835891794,294,50
"mgm4501156",12820883,120265,0.487467159701226,89.9820313474411,10821689,25.625552838395,175,50
"mgm4563027",1230858,5780,0.447308874003543,150.012456747405,867072,0.235582468343702,150,138
"mgm4533746",1917781,7448,0.46376520965883,198.851906552095,1481049,19.7238613518562,275,152
"mgm4563030",2766381,13036,0.38164007681228,149.282218471924,1946043,3.77786899750146,150,103
"mgm4501157",56656857,503903,0.375098594657794,95.6002425069904,48173249,18.6921055167035,182,50
"mgm4552982",7584529,41631,0.440243013979255,133.202661478225,5545360,23.7660460449994,294,50
"mgm4533747",35820360,139284,0.464771955634705,198.70033169639,27675777,19.8184372748755,294,152
"mgm4563032",965525,4546,0.382169410026764,149.503079630444,679641,2.97447641468805,150,113
"mgm4552983",14498006,72780,0.431529229321318,149.204863973619,10859130,24.2308815386947,294,50
"mgm4562963",1254019962,5309047,0.430610616102873,209.412989751268,1111783405,44.1589746551241,250,75
"mgm4563033",3679067,17315,0.367085181396926,149.573953219752,2589873,2.38869116526502,150,130
"mgm4533748",7953045,30967,0.463051649186033,198.061129589563,6133359,19.682839050435,281,152
"mgm4501158",35215128,314387,0.408183428207964,95.1743933432362,29921592,19.5733707350611,182,50
