"samples","total_number_of_reads","file_size","GC_content","total_number_of_bases","complete_sequence_size","average_read_size","read_size_mode","read_size_median","lowest_read_size","highest_read_size","seq_meth"
"mgm4533951",88135452,381106,"0.5725709252723512",80513332,80513332,21126230497551864,253,2320,50,359,"ion torrent"
"mgm4533952",156353893,655860,"0.5555921763706175",143236693,143236693,21839522611532948,253,2370,50,354,"ion torrent"
"mgm4533953",101368842,430559,"0.5693416679691646",92757662,92757662,21543542696819720,251,236,50,358,"ion torrent"
"mgm4533994",568453453,2118549,"0.6233051764562058",471994933,471994933,22279160548092116,250,250,50,251,"illumina"
"mgm4533995",425009101,1972703,"0.6212874991098889",335196923,335196923,1699175816126401,250,170,50,251,"illumina"
"mgm4533996",440929679,2034706,"0.6212012687045593",348295430,348295430,1711772757341847,250,1730,50,251,"illumina"
"mgm4533997",519789681,1948729,"0.6209111894375725",431061362,431061362,2212012865821774,250,248,50,251,"illumina"
"mgm4533998",326141812,1227770,"0.6395287332008837",270239958,270239958,22010633750621044,250,2500,50,251,"illumina"
"mgm4533999",478529375,2192570,"0.5007641037418629",378697923,378697923,17271873782821072,250,1750,50,251,"illumina"
"mgm4534000",469317320,2154397,"0.49964753561469394",371223322,371223322,17230961702973036,250,175,50,251,"illumina"
"mgm4534001",93128008,363075,"0.6339971049643902",76591804,76591804,2109531198788129,250,248,50,251,"illumina"
"mgm4534202",260578645,1796615,"0.3924398972594686",179658405,179658405,9999827731595248,101,101,50,101,"illumina"
"mgm4534203",266167843,1834351,"0.3925916721806784",183549059,183549059,10006212496953964,101,101,50,101,"illumina"
"mgm4534204",418587891,2882887,"0.41063942031664624",288739152,288739152,10015625031435502,101,101,50,101,"illumina"
"mgm4534205",426669535,2939076,"0.41092731770232516",294291233,294291233,10013052843818942,101,1010,50,101,"illumina"
"mgm4534206",856690839,5902972,"0.40006092809412996",590821041,590821041,10008874190831332,101,1010,50,101,"illumina"
"mgm4534207",873604831,6018584,"0.4005237556893864",602530925,602530925,10011174139963820,101,1010,50,101,"illumina"
"mgm4534208",499446835,3447140,"0.4033275164654477",344184082,344184082,998462731423731,101,1010,50,101,"illumina"
"mgm4534209",508588855,3509664,"0.40305519653244876",350511330,350511330,99870338015263,101,1010,50,101,"illumina"
"mgm4534210",534136900,3678973,"0.4133003950926712",368434574,368434574,10014603912559294,101,101,50,101,"illumina"
"mgm4534211",543923793,3747642,"0.4139261566938716",375130089,375130089,1000976317908701,101,1010,50,101,"illumina"
"mgm4534212",4928469994,34160105,"0.40759836704524577",3389957980,3389957980,9923734075173364,101,101,50,101,"illumina"
"mgm4534213",4915815312,34112517,"0.40916739830996546",3379451896,3379451896,9906779660967264,101,101,50,101,"illumina"
"mgm4534214",481472260,3318291,"0.4101024640471586",332010407,332010407,1000546386679167,101,101,50,101,"illumina"
"mgm4534215",490883832,3383189,"0.41030883337421165",338500592,338500592,1000537043599988,101,101,50,101,"illumina"
"mgm4534216",535395584,3687061,"0.406035575337087",369324062,369324062,10016760286851778,101,101,50,101,"illumina"
"mgm4534217",545451714,3756721,"0.4065930039739647",376244912,376244912,10015247658796062,101,101,50,101,"illumina"
"mgm4534218",451832593,3111485,"0.40830565515151573",311686839,311686839,1001730167428093,101,101,50,101,"illumina"
"mgm4534220",426026638,2939356,"0.40297745058407525",293635100,293635100,9989776672169006,101,1010,50,101,"illumina"
"mgm4534221",433143809,2988250,"0.4029326322007486",298551997,298551997,9990864117794696,101,1010,50,101,"illumina"
"mgm4534224",483906639,3334992,"0.4280470146090177",333712102,333712102,1000638388337963,101,1010,50,101,"illumina"
"mgm4534225",490852561,3384818,"0.4287343083124694",338416199,338416199,9998061904657798,101,1010,50,101,"illumina"
"mgm4534226",633270612,4363492,"0.4304661552588229",436737924,436737924,10008908553057964,101,1010,50,101,"illumina"
"mgm4534227",644878768,4445568,"0.4312727640786502",444651754,444651754,10002135925038152,101,1010,50,101,"illumina"
"mgm4534328",58630240,404021,"0.43233287378626356",40402100,40402100,1000,100,100,100,100,"illumina"
"mgm4534329",58631108,404027,"0.4338187546871867",40402700,40402700,1000,100,100,100,100,"illumina"
"mgm4534330",82178278,566523,"0.43528933511966855",56652300,56652300,1000,100,100,100,100,"illumina"
"mgm4534331",82176236,566509,"0.4366329749394979",56650900,56650900,1000,100,100,100,100,"illumina"
"mgm4534332",37508483,258557,"0.43519819614243666",25855700,25855700,1000,100,100,100,100,"illumina"
"mgm4534333",37507618,258551,"0.43669461730954434",25855100,25855100,1000,100,100,100,100,"illumina"
"mgm4534334",196644419,1356024,"0.44337864964041934",135602400,135602400,1000,100,1000,100,100,"illumina"
"mgm4534335",196637006,1355973,"0.44478550826602004",135597300,135597300,1000,100,100,100,100,"illumina"
"mgm4534337",100705201,694129,"0.4384716697728825",69407068,69407068,9999159810352256,100,100,73,100,"illumina"
"mgm4534338",136957292,944187,"0.44094496111469444",94418700,94418700,1000,100,100,100,100,"illumina"
"mgm4534339",136954554,944168,"0.4426437244219249",94416800,94416800,1000,100,1000,100,100,"illumina"
"mgm4534340",207167279,1428642,"0.4494021928301053",142851833,142851833,9999134352762974,100,1000,51,100,"illumina"
"mgm4534341",207171825,1428658,"0.45104932298294936",142855634,142855634,9999288423121558,100,1000,50,100,"illumina"
"mgm4534342",39486354,272172,"0.442788714489367",27217200,27217200,1000,100,1000,100,100,"illumina"
"mgm4534343",39486663,272174,"0.44487434508806867",27217400,27217400,1000,100,1000,100,100,"illumina"
"mgm4534344",16808101,115606,"0.43532664672021054",11559614,11559614,9999147103091536,100,1000,59,100,"illumina"
"mgm4534345",12692679,87284,"0.44127835571238716",8728400,8728400,1000,100,1000,100,100,"illumina"
"mgm4534346",230938976,1592458,"0.43108394695495894",159245800,159245800,1000,100,1000,100,100,"illumina"
"mgm4534347",238287180,1642984,"0.4322285974787338",164298400,164298400,1000,100,1000,100,100,"illumina"
"mgm4534348",67830982,467661,"0.43037016281874074",46760342,46760342,9998768766264452,100,100,50,100,"illumina"
"mgm4534349",31124888,214481,"0.43184949847045323",21445895,21445895,9998971936908164,100,100,56,100,"illumina"
"mgm4534350",99203571,683921,"0.43728486184807897",68392100,68392100,1000,100,100,100,100,"illumina"
"mgm4534351",170317387,1174311,"0.4413927656302291",117431100,117431100,1000,100,100,100,100,"illumina"
"mgm4534773",2392892784,12192117,"0.45748808387621165",2001590066,2001590066,16417083809153078,174,169,109,201,"illumina"
"mgm4534775",2178590486,10955534,"0.426977368097365",1828014713,1828014713,1668576550444734,174,1700,109,201,"illumina"
"mgm4534778",2253445709,11324202,"0.5221080514322841",1890789522,1890789522,16696889741104936,174,1690,109,201,"illumina"
"mgm4534779",1997767832,10076259,"0.4558435687022059",1676286598,1676286598,16636001496190204,174,170,109,201,"illumina"
"mgm4534780",1777355857,9182218,"0.5813959509285752",1484631356,1484631356,16168548339845556,168,1650,109,201,"illumina"
"mgm4534781",1786889744,9075599,"0.5212635870112756",1497561041,1497561041,1650096088423475,174,168,109,201,"illumina"
"mgm4535370",189139706,948741,"0.43846421405647695",170164886,170164886,1793586300159896,227,190,50,291,"ion torrent"
"mgm4535371",341253644,1594094,"0.43633757410388624",309371764,309371764,1940737271453252,221,2140,50,302,"ion torrent"
"mgm4535372",160401570,834601,"0.43351661737163605",143709550,143709550,17218952529412256,237,179,50,306,"ion torrent"
"mgm4535373",114460235,303404,"0.4423320732336498",105165754,105165754,34661953698698768,454,3770,50,611,"454"
"mgm4535374",102719767,321748,"0.41555826048872585",92856679,92856679,28860064087422452,342,2970,50,560,"454"
"mgm4535375",11166560,29414,"0.5078130236423838",10294478,10294478,34998565309036516,459,3840,50,534,"454"
"mgm4535380",126681786,703120,"0.4832593233302847",104994591,104994591,14932670241210604,101,1580,50,194,"illumina"
"mgm4535381",29856646,177030,"0.4789657320953724",24478532,24478532,1382733547986217,101,1570,50,194,"illumina"
"mgm4535382",66767336,376633,"0.4895865564113716",55200856,55200856,14656404510491646,101,160,50,194,"illumina"
"mgm4535383",38022151,229675,"0.47959298232936026",30997180,30997180,13496105366278436,101,153,50,194,"illumina"
"mgm4535384",55212323,321819,"0.4658343485880188",45344123,45344123,14089945901267484,101,160,50,194,"illumina"
"mgm4535385",67499323,388226,"0.474858247787002",55568621,55568621,14313472307367356,101,1620,50,194,"illumina"
"mgm4535386",53623551,299644,"0.45767209642871826",44442279,44442279,14831693276020876,101,1590,50,194,"illumina"
"mgm4535387",35873178,210699,"0.43841236339782824",29437215,29437215,13971217234063758,101,155,50,194,"illumina"
"mgm4535388",64696391,378204,"0.4521638003496756",53068043,53068043,14031592209495404,101,1560,50,194,"illumina"
"mgm4535389",137511735,797621,"0.4756953905892142",112896013,112896013,14154092357147068,101,155,50,194,"illumina"
"mgm4535390",16003693,102050,"0.4424146598775974",12943355,12943355,12683346398824106,101,1430,50,194,"illumina"
"mgm4535391",102004432,587105,"0.4629289920960781",83913405,83913405,14292742354434046,101,159,50,194,"illumina"
"mgm4535392",86551162,461513,"0.4781507766700503",72352732,72352732,15677290130505534,101,166,50,194,"illumina"
"mgm4535393",106472247,569989,"0.5159838330053295",88910526,88910526,15598638921101984,101,164,50,194,"illumina"
"mgm4535394",139869097,742490,"0.5007655010543572",116961302,116961302,1575257606163046,101,1660,50,194,"illumina"
"mgm4535395",25420038,145216,"0.45810175009880644",21015842,21015842,14472125661084178,101,1580,50,194,"illumina"
"mgm4535396",20445370,113771,"0.4925216901217117",17019153,17019153,14959131061518312,101,162,50,194,"illumina"
"mgm4535397",29450423,168107,"0.4703970475181484",24336407,24336407,14476736245367532,101,159,50,194,"illumina"
"mgm4535398",38718973,213086,"0.46488304088028115",32200439,32200439,1511147564832978,101,1610,50,194,"illumina"
"mgm4535399",33252882,185233,"0.45817088238425036",27590123,27590123,14894820577326934,101,159,50,194,"illumina"
"mgm4535400",62068899,342841,"0.49615947181264985",51547467,51547467,15035385791080998,101,161,50,194,"illumina"
"mgm4535401",19078711,118845,"0.4887492702537312",15489973,15489973,13033760780849004,101,151,50,194,"illumina"
"mgm4535402",7116763,53390,"0.45717606865837973",5522181,5522181,10343099831429106,101,1010,50,194,"illumina"
"mgm4535403",15398278,101585,"0.4717667905476815",12347870,12347870,12155209922724812,101,134,50,194,"illumina"
"mgm4535405",51631569,297013,"0.4759207009992545",42534710,42534710,14320824341022112,101,159,50,194,"illumina"
"mgm4535406",54621245,318053,"0.48377397953380374",44872432,44872432,14108476260245934,101,158,50,194,"illumina"
"mgm4535407",36717591,221195,"0.4835281405348423",29964498,29964498,13546643459391036,101,154,50,194,"illumina"
"mgm4535408",23927757,141954,"0.4340521513994159",19634871,19634871,13831854685320596,101,1540,50,194,"illumina"
"mgm4535409",55827437,317934,"0.45919985089936416",46068214,46068214,1448986707933093,101,1590,50,194,"illumina"
"mgm4535410",37180248,249715,"0.48914655256817086",29537988,29537988,11828679895080392,101,101,50,194,"illumina"
"mgm4535411",34430919,240538,"0.4878067927374387",27069293,27069293,1125364516209497,101,1010,50,194,"illumina"
"mgm4535412",26781945,188405,"0.49148670916770393",21044506,21044506,11169823518484116,101,101,50,194,"illumina"
"mgm4535413",44246225,294395,"0.46043042424170844",35221808,35221808,1196413254301194,101,101,50,194,"illumina"
"mgm4535414",26311806,154935,"0.457894798483711",21601951,21601951,13942589473004808,101,157,50,194,"illumina"
"mgm4535415",30415869,173854,"0.4657207581124596",25134424,25134424,1445720202008582,101,1610,50,194,"illumina"
"mgm4535416",58047655,331666,"0.4856061635596219",47873894,47873894,14434368913304348,101,1630,50,194,"illumina"
"mgm4535417",34204249,194525,"0.4837578687555557",28280679,28280679,1453832617915435,101,163,50,194,"illumina"
"mgm4535418",7683195,44292,"0.4853926519136866",6365358,6365358,1437134922785153,101,1570,50,194,"illumina"
"mgm4535419",12833890,84093,"0.47221082970075573",10318660,10318660,1227053381375382,101,101,50,194,"illumina"
"mgm4535420",16927460,99504,"0.5078596032727649",13950895,13950895,14020436364367262,101,1580,50,194,"illumina"
"mgm4535421",477315785,2531942,"0.4751154514530236",396923978,396923978,1567666155069903,101,1630,50,194,"illumina"
"mgm4535422",23708761,135687,"0.4591652085086485",19606357,19606357,14449694517529316,101,160,50,194,"illumina"
"mgm4535423",33475231,191848,"0.47777858368837434",27629202,27629202,14401610650097992,101,1600,50,194,"illumina"
"mgm4535424",8584196,55281,"0.47554997718266057",6935515,6935515,12545928981024220,101,142,50,194,"illumina"
"mgm4535425",19015082,114420,"0.4506684677582895",15572778,15572778,1361018877818563,101,1550,50,194,"illumina"
"mgm4535426",18000226,113240,"0.4428871285470985",14549321,14549321,12848217061109148,101,1450,50,194,"illumina"
"mgm4535427",6871784,44249,"0.4287813170072368",5553971,5553971,12551630545323060,101,139,50,194,"illumina"
"mgm4535523",2363963,7964,"0.5078700807602285",2134095,2134095,2679677297840281,200,2400,200,2958,"illumina"
"mgm4535539",126824025,632914,"0.626517873555779",102684772,102684772,16224127132596216,150,1500,50,292,"illumina"
"mgm4535540",830619854,4158568,"0.6322539603744658",671607956,671607956,16149981339730408,150,1500,50,292,"illumina"
"mgm4535541",82237333,403387,"0.6356410321839843",66895167,66895167,16583372047190414,150,150,50,292,"illumina"
"mgm4535542",656476953,3117015,"0.6330701376725172",538311433,538311433,17270094401213980,150,150,149,292,"illumina"
"mgm4535543",90738152,391192,"0.6206405416656584",76078517,76078517,19447871377737784,150,2160,114,292,"illumina"
"mgm4535544",423394534,2036246,"0.6327506138787587",345964080,345964080,1699028899258734,150,1500,149,292,"illumina"
"mgm4535545",78767955,392693,"0.6362779638697856",63795802,63795802,1624571917502986,150,150,149,292,"illumina"
"mgm4535546",83110272,416735,"0.6252436724649314",67115195,67115195,1610500557908503,150,150,68,292,"illumina"
"mgm4535547",140932720,700429,"0.6370378892124913",113956710,113956710,16269559084503924,150,150,150,292,"illumina"
"mgm4535548",333182492,1496937,"0.6236590465808206",276979513,276979513,1850308416453064,150,150,149,292,"illumina"
"mgm4535549",359743871,1751497,"0.6235190345596361",293075627,293075627,16732864914984154,150,150,149,292,"illumina"
"mgm4535550",53324474,261434,"0.6228412581311786",43362410,43362410,16586369791228378,150,1500,50,292,"illumina"
"mgm4535551",414762728,1969489,"0.6216350112888597",340056490,340056490,1726622946358167,150,150,149,292,"illumina"
"mgm4535552",141742532,668139,"0.6249507863075969",116286235,116286235,17404497417453552,150,150,150,292,"illumina"
"mgm4535553",68623365,339045,"0.6235981745455302",55705580,55705580,16430143491276968,150,150,50,292,"illumina"
"mgm4535554",189094597,973083,"0.6350156461671237",151390432,151390432,155578128484415,150,150,150,292,"illumina"
"mgm4535555",646832485,3128422,"0.6320996974002019",527928310,527928310,1687522687156656,150,1500,149,292,"illumina"
"mgm4535556",67498179,266128,"0.6181219929956656",57630030,57630030,21655004358804784,150,2310,150,292,"illumina"
"mgm4535557",222765603,1017102,"0.6278308520658528",184465132,184465132,18136345420616612,150,1500,149,292,"illumina"
"mgm4535558",435623707,2256151,"0.6362472870464704",348939814,348939814,15466155146530528,150,150,149,292,"illumina"
"mgm4535559",221597550,1031563,"0.6318929423384967",182607015,182607015,17701974091742338,150,150,149,292,"illumina"
"mgm4535560",86421332,430294,"0.6377299559231615",70025213,70025213,16273806513685992,150,1500,50,292,"illumina"
"mgm4535561",669558114,3255703,"0.6338763047176289",545499834,545499834,1675520875214969,150,150,54,292,"illumina"
"mgm4535562",107056203,497424,"0.6173267861986494",88252754,88252754,17741957364341084,150,1500,149,292,"illumina"
"mgm4535564",370201630,1780225,"0.6274477260418359",302587427,302587427,1699714513614852,150,150,149,292,"illumina"
"mgm4535565",67524369,337057,"0.6219174769898377",54558068,54558068,16186599892599768,150,150,150,292,"illumina"
"mgm4535613",5342402,38260,"0.6073098701316615",3624825,3624825,9474189754312600,100,1000,50,100,"illumina"
