"samples","life_style","biosphere","ecosystem","habitat","country","project_name","latitude","longitude","PI_lastname","seq_meth","project_id"
"mgm4746912","free-living","freshwater","freshwater","pond","Iceland","Anthelia_Biocrust",64.05852,-18.2422,"andresson","illumina","mgp10041"
"mgm4746913","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.3674,-21.06172,"andresson","illumina","mgp10041"
"mgm4746914","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.36755,-21.0628,"andresson","illumina","mgp10041"
"mgm4746915","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.0243,-19.35595,"andresson","illumina","mgp10041"
"mgm4746916","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",63.85158,-18.73562,"andresson","illumina","mgp10041"
"mgm4746917","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",63.75178,-18.67233,"andresson","illumina","mgp10041"
"mgm4746919","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.04633,-18.27263,"andresson","illumina","mgp10041"
"mgm4746920","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.04633,-18.27263,"andresson","illumina","mgp10041"
"mgm4746921","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.43345,-20.76265,"andresson","illumina","mgp10041"
"mgm4746923","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",63.81797,-18.76275,"andresson","illumina","mgp10041"
"mgm4746924","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.037,-19.21985,"andresson","illumina","mgp10041"
"mgm4746925","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.36802,-21.06038,"andresson","illumina","mgp10041"
"mgm4746926","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.05665,-18.22507,"andresson","illumina","mgp10041"
"mgm4746927","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.3674,-21.06172,"andresson","illumina","mgp10041"
"mgm4746929","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.05383,-19.33235,"andresson","illumina","mgp10041"
"mgm4746930","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.36755,-21.0628,"andresson","illumina","mgp10041"
"mgm4746931","free-living","terrestrial","freshwater","pond","Iceland","Anthelia_Biocrust",64.24435,-21.4435,"andresson","illumina","mgp10041"
"mgm4454167","free-living","marine","saline_water","saline_water_biofilm","USA","Green Berry Assembly",41.575836,-70.639233,"wilbanks","454","mgp31391"
"mgm4450891","free-living","marine","saline_water","coastal_seawater","Pacific Ocean","Peru OMZ - Meteor Cruise M77/3",-12.37444,-77,"laroche","454","mgp6556"
"mgm4460677","free-living","marine","saline_water","coastal_seawater","Pacific Ocean","Peru OMZ - Meteor Cruise M77/3",-12.37444,-77,"laroche","454","mgp6556"
"mgm4460736","free-living","marine","saline_water","coastal_seawater","Pacific Ocean","Peru OMZ - Meteor Cruise M77/3",-12.37444,-77,"laroche","454","mgp6556"
"mgm4516541","host-associated","marine","animal_host-associated","coral","Brazil","Corals_Buzios_Island",-23.8436111111111,-45.1669444444444,"ottoboni","454","mgp1813"
"mgm4516694","host-associated","marine","animal_host-associated","coral","Brazil","Corals_Buzios_Island",-23.8436111111111,-45.1669444444444,"ottoboni","454","mgp1813"
"mgm4722292","free-living","marine","saline_water","oceanic_seawater","Pacific Ocean","Tara Oceans",6.3332,-102.9432,"tara oceans consortium","illumina","mgp20413"
"mgm4722295","free-living","marine","saline_water","oceanic_seawater","Pacific Ocean","Tara Oceans",-21.146,-104.787,"tara oceans consortium","illumina","mgp20413"
"mgm4722297","free-living","marine","saline_water","oceanic_seawater","Indian Ocean","Tara Oceans",18.3967,39.875,"tara oceans consortium","illumina","mgp20413"
"mgm4722298","free-living","marine","saline_water","oceanic_seawater","Atlantic Ocean","Tara Oceans",36.5533,-6.5669,"tara oceans consortium","illumina","mgp20413"
"mgm4722299","free-living","marine","saline_water","oceanic_seawater","Indian Ocean","Tara Oceans",-22.3368,40.3412,"tara oceans consortium","illumina","mgp20413"
"mgm4722300","free-living","marine","saline_water","oceanic_seawater","Mediterranean Sea","Tara Oceans",35.759,14.2574,"tara oceans consortium","illumina","mgp20413"
"mgm4722301","free-living","marine","saline_water","oceanic_seawater","Pacific Ocean","Tara Oceans",3e-04,-153.6759,"tara oceans consortium","illumina","mgp20413"
"mgm4722302","free-living","marine","saline_water","oceanic_seawater","Pacific Ocean","Tara Oceans",-5.2529,-85.1545,"tara oceans consortium","illumina","mgp20413"
"mgm4722303","free-living","marine","saline_water","oceanic_seawater","Indian Ocean","Tara Oceans",0.0033,71.6428,"tara oceans consortium","illumina","mgp20413"
"mgm4722304","free-living","marine","saline_water","oceanic_seawater","Indian Ocean","Tara Oceans",18.3967,39.875,"tara oceans consortium","illumina","mgp20413"
"mgm4722305","free-living","marine","saline_water","oceanic_seawater","Indian Ocean","Tara Oceans",20.8183,63.5047,"tara oceans consortium","illumina","mgp20413"
"mgm4722306","free-living","marine","saline_water","oceanic_seawater","Pacific Ocean","Tara Oceans",-29.7238,-101.1604,"tara oceans consortium","illumina","mgp20413"
"mgm4722307","free-living","marine","saline_water","oceanic_seawater","Atlantic Ocean","Tara Oceans",-47.1863,-58.2902,"tara oceans consortium","illumina","mgp20413"
"mgm4722308","free-living","marine","saline_water","oceanic_seawater","Atlantic Ocean","Tara Oceans",-32.2401,17.7103,"tara oceans consortium","illumina","mgp20413"
"mgm4722309","free-living","marine","saline_water","oceanic_seawater","Atlantic Ocean","Tara Oceans",-30.1367,-43.2899,"tara oceans consortium","illumina","mgp20413"
"mgm4722310","free-living","marine","saline_water","oceanic_seawater","Indian Ocean","Tara Oceans",21.9467,38.2517,"tara oceans consortium","illumina","mgp20413"
"mgm4722311","free-living","marine","saline_water","oceanic_seawater","Pacific Ocean","Tara Oceans",-9.1504,-140.5216,"tara oceans consortium","illumina","mgp20413"
"mgm4722312","free-living","marine","saline_water","oceanic_seawater","Mediterranean Sea","Tara Oceans",39.3888,19.3905,"tara oceans consortium","illumina","mgp20413"
"mgm4722313","free-living","marine","saline_water","oceanic_seawater","Atlantic Ocean","Tara Oceans",-8.7789,-17.9099,"tara oceans consortium","illumina","mgp20413"
"mgm4722314","free-living","marine","saline_water","oceanic_seawater","Atlantic Ocean","Tara Oceans",-47.1863,-58.2902,"tara oceans consortium","illumina","mgp20413"
"mgm4722315","free-living","marine","saline_water","oceanic_seawater","Pacific Ocean","Tara Oceans",31.5213,-158.9958,"tara oceans consortium","illumina","mgp20413"
"mgm4449103","free-living","marine","saline_water","oceanic_seawater","Bermuda","BIOS Microbial Oceanography Course",32.17,-64.5,"carlson","454","mgp1167"
"mgm4449104","free-living","marine","saline_water","oceanic_seawater","Bermuda","BIOS Microbial Oceanography Course",32.17,-64.5,"carlson","454","mgp1167"
"mgm4468639","free-living","marine","saline_water","oceanic_seawater","Brazil","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago",0.933333333333333,-29.3666666666667,"b. moreira","454","mgp3395"
"mgm4547679","free-living","marine","saline_water","oceanic_seawater","Pacific Ocean","Genomic and metabolic diversity of Marine Group I Thaumarchaeota in the mesopelagic of two subtropical gyres",-12.494833,-4.998667,"stepanauskas","454","mgp7255"
"mgm4601897","free-living","marine","saline_water","polar_seawater","Southern Ocean","Schofield_4032_JL_SIPEXII",-65.27,118.98,"gionfriddo","illumina","mgp11518"
"mgm4601898","free-living","marine","saline_water","polar_seawater","Southern Ocean","Schofield_4032_JL_SIPEXII",-65.27,118.98,"gionfriddo","illumina","mgp11518"
"mgm4530477","free-living","marine","saline_water","oceanic_seawater","Australia","Bbay metagenome",-33.983333,151.233333,"Thompson","454","mgp5369"
"mgm4530478","free-living","marine","saline_water","oceanic_seawater","Australia","Bbay metagenome",-33.983333,151.233333,"Thompson","454","mgp5369"
"mgm4446437","free-living","marine","saline_water","oceanic_seawater","United Kingdom","Irish_Sea_Metagenome",23.7803,9.0914,"mccarthy","454","mgp17602"
"mgm4449589","free-living","marine","saline_water","coastal_seawater","Italy","Monitoring Mediterranean Sea",44.24,-8.55,"lettieri","454","mgp2901"
"mgm4451102","free-living","marine","saline_water","coastal_seawater","Italy","Monitoring Mediterranean Sea",42.19,-10.17,"lettieri","454","mgp2901"
"mgm4451593","free-living","marine","saline_water","coastal_seawater","Italy","Monitoring Mediterranean Sea",42.19,-10.17,"lettieri","454","mgp2901"
"mgm4524574","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4525093","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4525311","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4525312","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4525314","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4525315","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4525317","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4525322","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4525323","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4525324","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4525325","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4525701","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4530711","host-associated","terrestrial","human_host-associated","human-gut","Japan","Healthy human gut study",35.490139,139.683694,"taylor","sanger","mgp4778"
"mgm4530717","host-associated","terrestrial","human_host-associated","human-gut","Japan","HuFD",35.490139,139.683694,"taylor","sanger","mgp4720"
"mgm4536624","host-associated","terrestrial","human_host-associated","human-gut","Japan","HuFD",35.490139,139.683694,"taylor","sanger","mgp4720"
"mgm4441092","free-living","freshwater","wastewater","sludge","Australia","Phosphorus Removing (EBPR) Sludge Community",-27.467,153.01667,"delong","sanger","mgp43"
"mgm4441093","free-living","freshwater","wastewater","sludge","United States of America","Phosphorus Removing (EBPR) Sludge Community",43.0667,-89.4,"delong","sanger","mgp43"
"mgm4530050","free-living","terrestrial","soil","permafrost","Canada","Axel Heiberg Permafrost: Part 4A, Assembled  Metagenomes",79.415,-90.7583333333,"onstott","illumina","mgp252"
"mgm4739180","free-living","freshwater","groundwater","karst_porous","USA","Sip Napthalene in Groundwater",43.292,-73.604,"Madsen","illumina","mgp79605"
"SRR1573952","free-living","freshwater","groundwater","porous_contaminated","USA","Oak Ridge Integrated Field Research Challenge (OR-IFRC) Metagenomes",35.94,-84.34,"Zhou","illumina","PRJNA258175"
