"samples","life_style","biosphere","ecosystem","habitat","country","project_name","latitude","longitude","PI_lastname","seq_meth","project_id"
"mgm4761350","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761352","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761356","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761358","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761359","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761361","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761363","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761365","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761366","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761371","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761372","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761374","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761375","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761376","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761379","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761380","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761386","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761387","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761389","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761390","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761392","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761394","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761395","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761398","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761400","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761403","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761404","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761406","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761408","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761412","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761413","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761414","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761416","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761417","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761420","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761421","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761422","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761424","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761426","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761427","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761430","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761431","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761433","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761434","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761435","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761438","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761439","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761440","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761441","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761442","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761697","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761700","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761701","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761703","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761708","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761710","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761711","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761712","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761717","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761718","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761719","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761720","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761721","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761722","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761723","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761724","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4761725","free-living","marine","sediment","coastal_marine_sediment","Australia","Smooth mat metagenome",-26.421285,114.2789009,"wong","illumina","mgp82056"
"mgm4454153","free-living","freshwater","freshwater","freshwater_biofilm","United States of America","Project for: pink berry consortia metagenome - Roche 454 data",41.575836,-70.639233,"wilbanks","454","mgp650"
"mgm4559916","free-living","freshwater","freshwater","river","Brazil","AmazPluma",-1.519367,-48.91795,"thompson","illumina","mgp8766"
"mgm4559917","free-living","freshwater","freshwater","river","Brazil","AmazPluma",-0.083883,-51.051417,"thompson","illumina","mgp8766"
"mgm4559918","free-living","freshwater","freshwater","river","Brazil","AmazPluma",-0.156917,-50.62255,"thompson","illumina","mgp8766"
"mgm4559919","free-living","freshwater","freshwater","river","Brazil","AmazPluma",-1.919017,-55.525717,"thompson","illumina","mgp8766"
"mgm4559920","free-living","marine","saline_water","river_saline","Brazil","AmazPluma",1.338083,-49.37105,"thompson","illumina","mgp8766"
"mgm4559921","free-living","marine","saline_water","river_saline","Brazil","AmazPluma",0.949317,-48.67375,"thompson","illumina","mgp8766"
"mgm4559923","free-living","marine","saline_water","coastal_seawater","Brazil","AmazPluma",11.570683,-56.8059,"thompson","illumina","mgp8766"
"mgm4559926","free-living","marine","saline_water","coastal_seawater","Brazil","AmazPluma",3.505517,-50.500033,"thompson","illumina","mgp8766"
"mgm4559927","free-living","freshwater","freshwater","river","Brazil","AmazPluma",-2.484383,-55.0075,"thompson","illumina","mgp8766"
"mgm4626319","free-living","freshwater","wastewater","sewage","Brazil","Anaerobic Reactors",-22.0026,-47.9298,"delforno","illumina","mgp13174"
"mgm4460449","free-living","freshwater","freshwater","hot_spring","United States of America","Diamond Fork Biofilm2",40.69,-111.2,"udall","454","mgp185"
"mgm4467029","free-living","freshwater","freshwater","lake","United States of America","Lake Erie Bloom Metagenome",42.14694444,-8.014444444,"wilhelm","454","mgp715"
"mgm4467058","free-living","freshwater","freshwater","lake","People's Republic of China","Freshwater Microcystis Bloom Metagenomes",31.26,120.12,"wilhelm","454","mgp1207"
"mgm4467059","free-living","freshwater","freshwater","lake","United States of America","Freshwater Microcystis Bloom Metagenomes",40.531,-84.499,"wilhelm","454","mgp1207"
"mgm4540030","free-living","freshwater","wastewater","anaerobic_sediment","Denmark","Metagenomic analysis of biogas reactor samples",55.763516,12.4949429,"luo","illumina","mgp6468"
"mgm4540032","free-living","freshwater","wastewater","anaerobic_sediment","Denmark","Metagenomic analysis of biogas reactor samples",55.763516,12.4949429,"luo","illumina","mgp6468"
"mgm4540034","free-living","freshwater","wastewater","anaerobic_sediment","Denmark","Metagenomic analysis of biogas reactor samples",55.763516,12.4949429,"luo","illumina","mgp6468"
"mgm4540038","free-living","freshwater","wastewater","anaerobic_sediment","Denmark","Metagenomic analysis of biogas reactor samples",55.763516,12.4949429,"luo","illumina","mgp6468"
"mgm4540039","free-living","freshwater","wastewater","anaerobic_sediment","Denmark","Metagenomic analysis of biogas reactor samples",55.763516,12.4949429,"luo","illumina","mgp6468"
"mgm4540040","free-living","freshwater","wastewater","anaerobic_sediment","Denmark","Metagenomic analysis of biogas reactor samples",55.763516,12.4949429,"luo","illumina","mgp6468"
"mgm4540041","free-living","freshwater","wastewater","anaerobic_sediment","Denmark","Metagenomic analysis of biogas reactor samples",55.763516,12.4949429,"luo","illumina","mgp6468"
"mgm4540043","free-living","freshwater","wastewater","anaerobic_sediment","Denmark","Metagenomic analysis of biogas reactor samples",55.763516,12.4949429,"luo","illumina","mgp6468"
"mgm4723381","free-living","freshwater","freshwater","lake","Malaysia","Metagenomics of Temenggor Lake, Malaysia 2",5.583683333,101.3451,"Lau","illumina","mgp81121"
"mgm4534328","free-living","freshwater","freshwater","river","USA","M3P 2012",43,-91,"sadowsky","illumina","mgp3190"
"mgm4534329","free-living","freshwater","freshwater","river","USA","M3P 2012",43,-91,"sadowsky","illumina","mgp3190"
"mgm4534330","free-living","freshwater","freshwater","river","USA","M3P 2012",44,-91,"sadowsky","illumina","mgp3190"
"mgm4534331","free-living","freshwater","freshwater","river","USA","M3P 2012",44,-91,"sadowsky","illumina","mgp3190"
"mgm4534332","free-living","freshwater","freshwater","river","USA","M3P 2012",47,-95,"sadowsky","illumina","mgp3190"
"mgm4534333","free-living","freshwater","freshwater","river","USA","M3P 2012",47,-95,"sadowsky","illumina","mgp3190"
"mgm4534337","free-living","freshwater","freshwater","river","USA","M3P 2012",45,-94,"sadowsky","illumina","mgp3190"
"mgm4534338","free-living","freshwater","freshwater","river","USA","M3P 2012",44,-93,"sadowsky","illumina","mgp3190"
"mgm4534339","free-living","freshwater","freshwater","river","USA","M3P 2012",44,-93,"sadowsky","illumina","mgp3190"
"mgm4534342","free-living","freshwater","freshwater","river","USA","M3P 2012",43,-93,"sadowsky","illumina","mgp3190"
