"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem","Realm.","Biome","Functional.group","file_size_in_bytes","total_reads","GC_content","read_mean_lenght","total_base_pairs","read_size_std","maximum_read_size","minimum_read_size"
"mgm4442467","alkaline salt lake","surface water","microbial mat|biofilm",NA,"Red Mat Cuatro Cienegas Coahuila, Mexico (contigs)","Comparative metagenomics of two microbial mats at Cuatro Cienegas basin","metagenome","WGS","north america","Mexico","26.8713889",-102.0198056,"Tropical_slash_Subtropical Desert Division (320)","mgp2321","free-living","alkaline_salt_lake","marine","saline_water","Freshwater","Lake","Permanenent salt and Soda Lakes",8491513,22523,0.379785148780246,333.760822270568,7517295,432.786221331051,12866,95
"mgm4620726","beach","hypersaline water","plant-associated",NA,"Metagenome_Phyllosphere_OF31.1_PERFECT","Tamarix aphylla phyllosphere metagenome","metagenome","WGS",NA,"Israel","32.561428",34.909674,"Warm deserts and semideserts","mgp5802","host-associated","plant-associated_hypersaline_water","marine","plant-associated","Terrestrial","Deserts and semi-deserts","Hyper-arid deserts",3265175747,11421194,0,161.420851532686,1843618861,17.3211977498314,198,119
"mgm4620727","beach","hypersaline water","plant-associated",NA,"Metagenome_Phyllosphere_OF32.1_PERFECT","Tamarix aphylla phyllosphere metagenome","metagenome","WGS",NA,"Israel","32.561428",34.909674,"Warm deserts and semideserts","mgp5802","host-associated","plant-associated_hypersaline_water","marine","plant-associated","Terrestrial","Deserts and semi-deserts","Hyper-arid deserts",2643651096,9029620,0,168.155836679727,1518383306,13.0959165229946,199,130
"mgm4620728","rift valley","hypersaline water","plant-associated",NA,"Metagenome_Phyllosphere_OF33.1_PERFECT","Tamarix aphylla phyllosphere metagenome","metagenome","WGS",NA,"Israel","31.843883",35.513255,"Warm deserts and semideserts","mgp5802","host-associated","plant-associated_hypersaline_water","marine","plant-associated","Terrestrial","Deserts and semi-deserts","Hyper-arid deserts",3387059397,11559154,0,168.394655093271,1946499751,12.9624713786905,199,130
"mgm4620729","rift valley","hypersaline water","plant-associated",NA,"Metagenome_Phyllosphere_OF34.1_PERFECT","Tamarix aphylla phyllosphere metagenome","metagenome","WGS",NA,"Israel","31.843883",35.513255,"Warm deserts and semideserts","mgp5802","host-associated","plant-associated_hypersaline_water","marine","plant-associated","Terrestrial","Deserts and semi-deserts","Hyper-arid deserts",231514208,784323,0,170.520439920798,133743103,10.8247375661121,198,137
"mgm4620730","rift valley","hypersaline water","plant-associated",NA,"Metagenome_Phyllosphere_OF35.1_PERFECT","Tamarix aphylla phyllosphere metagenome","metagenome","WGS",NA,"Israel","30.942444",35.367059,"Warm deserts and semideserts","mgp5802","host-associated","plant-associated_hypersaline_water","marine","plant-associated","Terrestrial","Deserts and semi-deserts","Hyper-arid deserts",2985091497,10119450,0,170.323904461211,1723584235,10.6010326231632,197,138
"mgm4620731","rift valley","hypersaline water","plant-associated",NA,"Metagenome_Phyllosphere_OF36.1_PERFECT","Tamarix aphylla phyllosphere metagenome","metagenome","WGS",NA,"Israel","30.942444",35.367059,"Warm deserts and semideserts","mgp5802","host-associated","plant-associated_hypersaline_water","marine","plant-associated","Terrestrial","Deserts and semi-deserts","Hyper-arid deserts",2944917477,9967736,0,170.785743623226,1702347205,9.7047594781866,195,142
"mgm4620732","stony desert","hypersaline water","plant-associated",NA,"Metagenome_Phyllosphere_OF37.1_PERFECT","Tamarix aphylla phyllosphere metagenome","metagenome","WGS",NA,"Israel","30.871124",34.78456,"Warm deserts and semideserts","mgp5802","host-associated","plant-associated_hypersaline_water","marine","plant-associated","Terrestrial","Deserts and semi-deserts","Hyper-arid deserts",2191255058,7427675,0,170.363437414803,1265404245,9.88381128190855,195,140
"mgm4620733","stony desert","hypersaline water","plant-associated",NA,"Metagenome_Phyllosphere_OF38.1_PERFECT","Tamarix aphylla phyllosphere metagenome","metagenome","WGS",NA,"Israel","30.871124",34.78456,"Warm deserts and semideserts","mgp5802","host-associated","plant-associated_hypersaline_water","marine","plant-associated","Terrestrial","Deserts and semi-deserts","Hyper-arid deserts",2150650139,7304057,0,169.793445615225,1240181005,10.9234489742866,197,136
"mgm4620734","rift valley","hypersaline water","plant-associated",NA,"Metagenome_Phyllosphere_OF39.1_PERFECT","Tamarix aphylla phyllosphere metagenome","metagenome","WGS",NA,"Israel","29.581368",34.965274,"Warm deserts and semideserts","mgp5802","host-associated","plant-associated_hypersaline_water","marine","plant-associated","Terrestrial","Deserts and semi-deserts","Hyper-arid deserts",2750004997,9451455,0,166.399221283919,1572714752,11.0814037131661,191,132
"mgm4620735","rift valley","hypersaline water","plant-associated",NA,"Metagenome_Phyllosphere_OF40.1_PERFECT","Tamarix aphylla phyllosphere metagenome","metagenome","WGS",NA,"Israel","29.581368",34.965274,"Warm deserts and semideserts","mgp5802","host-associated","plant-associated_hypersaline_water","marine","plant-associated","Terrestrial","Deserts and semi-deserts","Hyper-arid deserts",1667083937,5670853,0,169.328178670828,960235210,11.499363697811,197,133
"mgm4440984","marine benthic feature","sandy sediment","sediment",NA,"Australian Coorong lowest salinity murray mouth 36psu M1","Jeffries et al PLoS One","metagenome","WGS",NA,"Australia","-35.55",138.88,"estuarine biome","mgp358","free-living","coastal_marine_sediment","marine","sediment","Freshwater-Marine","Semi-confined transitional waters","Intermittently closed and open lakes and lagoons",16051982,61112,0,242.115198324388,14796144,21.5597848253738,319,145
"mgm4441020","marine benthic feature","sandy sediment","sediment",NA,"Australian Coorong medium salinity 105psu M2","Jeffries et al PLoS One","metagenome","WGS",NA,"Australia","-35.79",139.31,"estuarine biome","mgp358","free-living","coastal_marine_sediment","marine","sediment","Freshwater-Marine","Semi-confined transitional waters","Intermittently closed and open lakes and lagoons",23698043,89452,0,244.324240933685,21855292,19.8719436919333,318,152
"mgm4441021","marine benthic feature","sandy sediment","sediment",NA,"Australian Coorong medium high salinity 132psu M3","Jeffries et al PLoS One","metagenome","WGS",NA,"Australia","-35.93",139.48,"estuarine biome","mgp358","free-living","coastal_marine_sediment","marine","sediment","Freshwater-Marine","Semi-confined transitional waters","Intermittently closed and open lakes and lagoons",26615796,101545,0,241.568733074007,24530097,21.539788753835,317,146
"mgm4441022","marine benthic feature","sandy sediment","sediment",NA,"Australian Coorong high salinity 136psu M4","Jeffries et al PLoS One","metagenome","WGS",NA,"Australia","-36.16",139.65,"estuarine biome","mgp358","free-living","coastal_marine_sediment","marine","sediment","Freshwater-Marine","Semi-confined transitional waters","Intermittently closed and open lakes and lagoons",25172161,96009,0,241.649137060067,23200492,20.9334185216726,316,148
"mgm4446342","marine benthic feature","sandy sediment","sediment",NA,"Port Flinders","Jeffries et al PLoS One","metagenome","WGS",NA,"Australia","-33.1025",128.02,"estuarine biome","mgp358","free-living","coastal_marine_sediment","marine","sediment","Freshwater-Marine","Semi-confined transitional waters","Intermittently closed and open lakes and lagoons",26746215,62180,0.531229346831945,347.878160180122,21631064,121.131486586931,593,68
"mgm4446406","marine pelagic feature","saline water","water",NA,"S1gnew","Jeffries et al PLoS One","metagenome","WGS",NA,"Australia","-35.55",138.88,"estuarine biome","mgp358","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Intermittently closed and open lakes and lagoons",24538678,60349,0.452825116912738,324.743574872823,19597950,117.937875829907,563,60
"mgm4446411","marine pelagic feature","saline water","water",NA,"S2gnew","Jeffries et al PLoS One","metagenome","WGS",NA,"Australia","-36.16",139.65,"estuarine biome","mgp358","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Intermittently closed and open lakes and lagoons",16962514,41902,0.446611666124789,322.972650470145,13533200,117.442609728024,560,61
"mgm4446412","marine pelagic feature","saline water","water",NA,"S2ngnew","Jeffries et al PLoS One","metagenome","WGS",NA,"Australia","-36.16",140.65,"estuarine biome","mgp358","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Intermittently closed and open lakes and lagoons",7831993,18466,0.521963745721202,341.956298061302,6314565,118.022986051418,581,69
"mgm4533700","estuary","brackish water","water",NA,"PK15_lane5_index23_GAGTGG_002.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.2",-123.940333,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",5834458,22863,0.450574212418031,196.786029829856,4499119,22.9274096365628,293,89
"mgm4533701","estuary","brackish water","water",NA,"PK15_lane4_index23_GAGTGG_002.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.2",-123.940333,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",6137524,23994,0.447495971814753,197.150037509377,4730418,23.1186327794305,294,152
"mgm4533702","estuary","brackish water","water",NA,"PK15_lane5_index23_GAGTGG_003.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.2",-123.940333,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",20371227,79878,0.445016976825743,196.659493227171,15708767,22.8588605196591,292,151
"mgm4533703","estuary","brackish water","water",NA,"PK15_lane4_index23_GAGTGG_003.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.2",-123.940333,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",21064437,82582,0.445183762788512,196.668002712455,16241237,22.9958293598666,294,151
"mgm4533704","estuary","brackish water","water",NA,"PK15_lane5_index23_GAGTGG_001.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.2",-123.940333,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",9887211,38712,0.447094357735406,196.756897086175,7616853,23.0631330075939,291,152
"mgm4533705","estuary","brackish water","water",NA,"PK15_lane4_index23_GAGTGG_001.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.2",-123.940333,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",2049024,8030,0.448944620374495,196.508468244085,1577963,23.1623433175065,293,152
"mgm4533706","estuary","brackish water","water",NA,"PK18_lane4_index19_GTGAAA_004.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.26",-123.99,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",7008980,27195,0.414394580863675,199.330391616106,5420790,21.0269501149151,291,152
"mgm4533707","estuary","brackish water","water",NA,"PK18_lane5_index19_GTGAAA_004.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.26",-123.99,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",6320474,24529,0.414424849322989,199.251538994659,4887441,20.9834706560748,293,152
"mgm4533708","estuary","brackish water","water",NA,"PK18_lane5_index19_GTGAAA_002.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.26",-123.99,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",12683420,49093,0.412369506947963,199.918583097387,9814603,20.9858459967088,288,152
"mgm4533709","estuary","brackish water","water",NA,"PK18_lane4_index19_GTGAAA_002.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.26",-123.99,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",3451253,13326,0.411489533086686,200.294536995347,2669125,21.1447945579587,281,152
"mgm4533710","estuary","brackish water","water",NA,"PK18_lane5_index19_GTGAAA_003.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.26",-123.99,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",7822880,30332,0.413794381022637,199.325464855598,6045940,21.1470274721008,291,151
"mgm4533711","estuary","brackish water","water",NA,"PK18_lane4_index19_GTGAAA_003.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.26",-123.99,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",3670211,14183,0.413103094044615,200.003031798632,2836643,21.2132700422541,280,152
"mgm4533712","estuary","brackish water","water",NA,"PK18_lane5_index19_GTGAAA_001.fastq","Columbia River coastal margin study","metagenome","WGS","north america","USA","46.26",-123.99,"estuarine biome","mgp5692","free-living","estuarine_seawater","marine","saline_water","Freshwater-Marine","Semi-confined transitional waters","Permanently open riverine estuaries and bays",6892117,26535,0.418061683921938,200.967401545129,5332670,21.1412486133416,284,152
